seed,cohort,training_overlap,mixed_256_membership,a0_max_force,a0_e3g_max_force,force_difference,rmsd_difference,ehull_difference,stable_difference,gate_on,refinement_harm,valid_for_formal_claims,valid_for_supplementary_claims
20205,held_out,False,True,0.0582947134518064,0.0582947134518064,0.0,3.551401000102122e-09,-1.0566711416987867e-06,0,False,False,False,True
20206,held_out,False,True,0.219126585338765,0.1501747719806604,-0.0689518133581046,-0.000809654770788,-4.9874877928998695e-05,0,True,False,False,True
20207,held_out,False,True,0.3439151915255252,0.1621462032681785,-0.1817689882573467,0.0022623777382664,-0.0001242645263666,0,True,False,False,True
20208,held_out,False,True,0.8972317636278857,0.8972317636278857,0.0,5.492417444047382e-07,0.0,0,False,False,False,True
20209,held_out,False,True,0.1502433292708636,0.0405568306533385,-0.109686498617525,-0.0094697845527734,2.8982979911190695e-05,0,True,False,False,True
20210,held_out,False,True,0.2617177210073107,0.2617177210073107,0.0,-1.663676653003432e-07,0.0,0,False,False,False,True
20211,held_out,False,True,0.1706742914029888,0.1436080418061862,-0.0270662495968025,-0.0023320995293207,9.467773437599192e-05,0,True,False,False,True
20212,held_out,False,True,0.2085539728484083,0.1271918391024859,-0.0813621337459223,-0.004298630837227,7.044474283901536e-07,0,True,False,False,True
20213,held_out,False,True,0.2701730770673242,0.2701730770673242,0.0,-1.0818988599101131e-08,-9.39263237798027e-07,0,False,False,False,True
20214,held_out,False,True,0.0468276393153312,0.061872494994911,0.0150448556795797,0.0021841526795144,4.790242513049922e-05,0,True,True,False,True
20215,held_out,False,True,0.3006869380010115,0.2589935370294831,-0.0416934009715284,-0.0020158924758918,5.6637573241202777e-05,0,True,False,False,True
20216,held_out,False,True,0.5223760603662405,0.345389005830941,-0.1769870545352995,-0.0018880385447123,3.522237141895257e-06,0,True,False,False,True
20217,held_out,False,True,2.571193032784954,0.8968661718046401,-1.674326860980314,-0.0193948783983854,-1.8686394941597184e-05,0,True,False,False,True
20218,held_out,False,True,1.019557509710357,0.3480285648073165,-0.6715289449030406,-0.0064031508893704,-1.2680053708968853e-06,0,True,False,False,True
20219,held_out,False,True,0.3465396472809143,0.2802923592494349,-0.0662472880314793,0.0017146232754161,-1.751055036261495e-05,0,True,False,False,True
20220,held_out,False,True,0.0686515601304891,0.0686515601304891,0.0,1.262819513993263e-07,0.0,0,False,False,False,True
20221,held_out,False,True,0.6913346187349281,0.4600434124026509,-0.2312912063322771,0.002104002394829,-0.0002164062499999,0,True,False,False,True
20222,held_out,False,True,0.0333385441830667,0.0440827976325566,0.0107442534494898,0.0071338561676265,-3.240458170599564e-05,0,True,True,False,True
20223,held_out,False,True,0.2652522767423935,0.2652522767423935,0.0,-6.231875489953742e-08,0.0,0,False,False,False,True
20224,held_out,False,True,0.641456263658053,0.573801041858319,-0.0676552217997339,-0.0036577007835866,9.39263237847987e-06,0,True,False,False,True
20225,held_out,False,True,0.7452615119827053,0.4428938628176146,-0.3023676491650907,-0.0035062809805993,-2.5360107435701278e-06,0,True,False,False,True
20226,held_out,False,True,0.9525676532444892,0.4716137610889937,-0.4809538921554955,-0.0046397776187258,-2.536010742199002e-05,0,True,False,False,True
20227,held_out,False,True,0.2461499641741904,0.2406412793464609,-0.0055086848277295,-0.0040358422798626,0.0001655451456707,0,True,False,False,True
20228,held_out,False,True,0.2365717256819735,0.2438545113392675,0.007282785657294,-0.0008479051961134,-1.2076241642233754e-06,0,True,True,False,True
20229,held_out,False,True,0.2228585309815692,0.2228585309815692,0.0,3.064085499215885e-09,-7.684881025010748e-07,0,False,False,False,True
20230,held_out,False,True,0.4594398844974861,0.3773325811062856,-0.0821073033912004,-0.0031314598549593,3.909683227570904e-05,0,True,False,False,True
20231,held_out,False,True,0.1463564751551895,0.126607712514522,-0.0197487626406675,-0.0027233933927366,-3.1700134276967107e-06,0,True,False,False,True
20232,held_out,False,True,0.2871565933466526,0.2871565933466526,0.0,4.5504431993304015e-09,0.0,0,False,False,False,True
20233,held_out,False,True,0.3072739129776666,0.1409994216141209,-0.1662744913635457,-0.0022034416215035,1.0566711425900877e-05,0,True,False,False,True
20234,held_out,False,True,0.1297300833645688,0.0111745979284453,-0.1185554854361234,-0.0042161272065757,-2.197875976600594e-05,0,True,False,False,True
20235,held_out,False,True,0.3768279654173045,0.1779699081266741,-0.1988580572906304,-0.0016402561471473,-9.721374510718306e-06,0,True,False,False,True
20236,held_out,False,True,0.198574130866211,0.1485774567389834,-0.0499966741272276,-0.0012632753820595,-2.1978759765103884e-05,0,True,False,False,True
20237,held_out,False,True,0.0466754398679064,0.0466754398679064,0.0,-1.7607913000371699e-09,5.283355709040372e-07,0,False,False,False,True
20238,held_out,False,True,0.1352247461247422,0.1134327532145273,-0.0217919929102149,-0.0008808562682735,-5.635579427100412e-06,0,True,False,False,True
20239,held_out,False,True,0.2447835252575282,0.1836046713683829,-0.0611788538891452,-0.0031267075238329,-4.480285644530013e-05,0,True,False,False,True
20240,held_out,False,True,0.1412296684405528,0.1212488684130579,-0.0199808000274948,-0.0008620464560517,-6.762695312370094e-05,0,True,False,False,True
20241,held_out,False,True,0.7701770338619099,0.6381680752224411,-0.1320089586394688,-0.0091156983164938,0.0001563873291026,0,True,False,False,True
20242,held_out,False,True,1.3951241825776224,1.3951241825776224,0.0,5.550598791981276e-07,4.696316189822802e-07,0,False,False,False,True
20243,held_out,False,True,0.3480587444131593,0.3588148697675632,0.0107561253544039,0.0012758475791476,-8.453369139793665e-06,0,True,True,False,True
20244,held_out,False,True,0.0265010251088564,0.0265010251088564,0.0,-4.207031199972289e-09,0.0,0,False,False,False,True
20245,held_out,False,True,1.1142848649738897,0.5690976807374738,-0.5451871842364159,-0.0032090946680694,-6.152174207851857e-05,0,True,False,False,True
20246,held_out,False,True,0.1222216468769353,0.0783128859315546,-0.0439087609453807,-0.0046413169494152,3.240458170410132e-05,0,True,False,False,True
20247,held_out,False,True,0.5411211888837799,0.348714573194254,-0.1924066156895259,0.0598446655176982,-0.0066368340386286,0,True,False,False,True
20248,held_out,False,True,0.0989644812938078,0.1022726381574128,0.0033081568636049,-0.0102331334503203,6.847229003889566e-05,0,True,True,False,True
20249,held_out,False,True,0.8557493027475355,0.6070463005111668,-0.2487030022363686,-0.010313599212749,2.113342285170461e-05,0,True,False,False,True
20250,held_out,False,True,0.6601379706877287,0.6317271505526556,-0.0284108201350731,-0.0048366125479443,-2.451477050691153e-05,0,True,False,False,True
20251,held_out,False,True,0.1066150327296158,0.1066150327296158,0.0,-1.73754126000375e-08,0.0,0,False,False,False,True
20252,held_out,False,True,0.0637529098698086,0.0339521111906806,-0.0298007986791279,-1.1229565898960503,0.4614049644470218,-1,True,False,False,True
20253,held_out,False,True,0.0723128911485003,0.0639714504029677,-0.0083414407455326,-0.0007802896181398,2.028808593839554e-05,0,True,False,False,True
20254,held_out,False,True,0.0186202153450877,0.0166843007165595,-0.0019359146285282,-0.0001291577807547,-4.226684570396433e-06,0,True,False,False,True
20255,held_out,False,True,0.180023163278247,0.1534066462921463,-0.0266165169861007,-0.0040707584038926,4.610928622000854e-06,0,True,False,False,True
