sampling_step,model_family,delta_min,delta_safe,eta,uncertainty_max,split,feasible_selective_gate,n,coverage,adaptive_count,selective_property_harm_rate,property_harm_rate_all,adaptive_action_precision,expected_treatment_gain_adaptive_subset,controller_gain_overall,full_oracle_gain,oracle_recovery,c0_property_mae,a0_property_mae
250,ridge,0.0025,0.0025,0.1,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.0025,0.0025,0.1,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.1,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.1,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.2,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.0025,0.0025,0.2,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.2,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.2,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.0025,0.3,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.0025,0.0025,0.3,0.024042446673043262,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.0025,0.3,0.029596871858087462,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.0025,0.3,0.06762570551788859,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.0025,0.4,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.0025,0.0025,0.4,0.024042446673043262,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.0025,0.0025,0.4,0.029596871858087462,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.0025,0.0025,0.4,0.06762570551788859,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.0025,0.005,0.1,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.0025,0.005,0.1,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.1,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.1,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.2,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.0025,0.005,0.2,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.2,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.2,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.0025,0.005,0.3,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.0025,0.005,0.3,0.024042446673043262,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.005,0.3,0.029596871858087462,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.005,0.3,0.06762570551788859,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.0025,0.005,0.4,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.0025,0.005,0.4,0.024042446673043262,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.0025,0.005,0.4,0.029596871858087462,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.0025,0.005,0.4,0.06762570551788859,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0,0.1,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.0,0.1,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.1,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.1,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.2,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.0,0.2,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.2,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.2,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0,0.3,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.005,0.0,0.3,0.024042446673043262,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0,0.3,0.029596871858087462,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0,0.3,0.06762570551788859,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0,0.4,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.005,0.0,0.4,0.024042446673043262,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0,0.4,0.029596871858087462,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0,0.4,0.06762570551788859,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0025,0.1,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.0025,0.1,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.1,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.1,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.2,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.0025,0.2,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.2,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.2,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.0025,0.3,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.005,0.0025,0.3,0.024042446673043262,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0025,0.3,0.029596871858087462,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0025,0.3,0.06762570551788859,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
250,ridge,0.005,0.0025,0.4,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.005,0.0025,0.4,0.024042446673043262,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0025,0.4,0.029596871858087462,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.0025,0.4,0.06762570551788859,validation,False,19,0.2631578947368421,5,0.2,0.05263157894736842,0.8,0.01092307397894504,0.002874493152353958,0.012252576812996319,0.23460315297146153,0.025646351307420812,0.02277185815506685
250,ridge,0.005,0.005,0.1,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.005,0.1,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.1,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.1,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.2,0.01706445093391704,validation,False,19,0.0,0,1.0,0.0,0.0,0.0,-0.0,0.012252576812996319,-0.0,0.025646351307420812,0.025646351307420812
250,ridge,0.005,0.005,0.2,0.024042446673043262,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.2,0.029596871858087462,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.2,0.06762570551788859,validation,False,19,0.05263157894736842,1,1.0,0.05263157894736842,0.0,-0.010316318014401398,-0.0005429641060211262,0.012252576812996319,-0.044314278890723105,0.025646351307420812,0.026189315413441935
250,ridge,0.005,0.005,0.3,0.01706445093391704,validation,False,19,0.05263157894736842,1,0.0,0.0,1.0,0.009486733843990701,0.0004993017812626684,0.012252576812996319,0.04075075707609999,0.025646351307420812,0.025147049526158143
250,ridge,0.005,0.005,0.3,0.024042446673043262,validation,False,19,0.15789473684210525,3,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.012849276871629836,0.0020288331902573423,0.012252576812996319,0.1655842049572264,0.025646351307420812,0.02361751811716347
